KODS,TIPS_CD,STATUSS,APSTIPR,APST_PAK,VKUR_CD,VKUR_TIPS,NOSAUKUMS,SORT_NOS,ATRIB,PNOD_CD,DAT_SAK,DAT_MOD,DAT_BEIG,FOR_BUILD,PLAN_ADR,STD,KOORD_X,KOORD_Y,DD_N,DD_E
106942026,108,EKS,Y,252.0,100324715,107,25 k-2,0025 k-0002,LV-2008,100035056.0,2022.05.02,2022.05.20,,N,N,"Kāpu iela 25 k-2, Jūrmala, LV-2008",313487.084,482768.999,56.964654,23.71662
106942821,108,EKS,Y,252.0,100326591,107,2 k-1,0002 k-0001,LV-2015,100034794.0,2022.05.24,2022.05.27,,N,N,"Rīgas iela 2 k-1, Jūrmala, LV-2015",314110.085,487919.191,56.970414,23.801289
106942838,108,EKS,Y,252.0,100326591,107,2 k-2,0002 k-0002,LV-2015,100034794.0,2022.05.24,2022.05.27,,N,N,"Rīgas iela 2 k-2, Jūrmala, LV-2015",314122.569,487899.679,56.970525,23.800968
106946402,108,EKS,Y,252.0,100325741,107,18A k-1,0018A k-0001,LV-2008,100035056.0,2022.06.14,2022.06.16,,N,N,"Mežsargu iela 18A k-1, Jūrmala, LV-2008",312862.782,482463.641,56.959034,23.711642
106949801,108,EKS,Y,252.0,100323674,107,54A,0054A,LV-2015,100034794.0,2022.06.30,2022.07.11,,Y,Y,"Dubultu prospekts 54A, Jūrmala, LV-2015",313649.874,485218.44,56.966201,23.756894
106949842,108,EKS,Y,252.0,100323545,107,11 k-1,0011 k-0001,LV-2010,100031112.0,2022.02.17,2022.07.12,,N,N,"Dārzkopības iela 11 k-1, Jūrmala, LV-2010",314876.704,491125.83,56.977373,23.854007
106950732,108,EKS,Y,252.0,100326253,107,7 k-1,0007 k-0001,LV-2015,100034794.0,2022.07.18,2022.07.28,,N,N,"Piestātnes iela 7 k-1, Jūrmala, LV-2015",315009.82,489471.732,56.978534,23.826789
106951943,108,EKS,Y,252.0,100325637,107,74A,0074A,LV-2008,100035056.0,2022.07.28,2022.08.04,,Y,Y,"Medņu iela 74A, Jūrmala, LV-2008",311871.091,479624.932,56.950009,23.665044
106952568,108,EKS,Y,252.0,100418011,107,5A,0005A,LV-2016,100033462.0,2022.07.28,2022.08.09,,Y,Y,"Kreimeņu iela 5A, Jūrmala, LV-2016",314017.252,475489.294,56.969088,23.59685
106952576,108,EKS,Y,252.0,100418036,107,5A,0005A,LV-2016,100033462.0,2022.07.28,2022.08.09,,Y,Y,"Cīniju iela 5A, Jūrmala, LV-2016",313890.327,475510.349,56.967949,23.597209
106952592,108,EKS,Y,252.0,100497208,107,1,0001,LV-2016,100033462.0,2022.07.28,2022.08.09,,Y,Y,"Lupīnu iela 1, Jūrmala, LV-2016",313908.762,475472.271,56.968113,23.596581
106952607,108,EKS,Y,252.0,100497208,107,2,0002,LV-2016,100033462.0,2022.07.28,2022.08.09,,Y,Y,"Lupīnu iela 2, Jūrmala, LV-2016",313950.303,475507.892,56.968488,23.597163
106952615,108,EKS,Y,252.0,100497208,107,4,0004,LV-2016,100033462.0,2022.07.28,2022.08.09,,Y,Y,"Lupīnu iela 4, Jūrmala, LV-2016",313965.051,475481.606,56.968619,23.596729
106952623,108,EKS,Y,252.0,100497208,107,6,0006,LV-2016,100033462.0,2022.07.28,2022.08.09,,Y,Y,"Lupīnu iela 6, Jūrmala, LV-2016",313979.307,475458.023,56.968746,23.59634
106953818,108,EKS,Y,252.0,100323176,107,6 k-1,0006 k-0001,LV-2008,100035056.0,2022.08.18,2022.08.22,,N,N,"Bērzu iela 6 k-1, Jūrmala, LV-2008",312865.009,481894.081,56.959032,23.702276
106957118,108,EKS,Y,252.0,100327954,107,52,0052,LV-2010,100031112.0,2022.09.13,2022.09.15,,N,N,"Vikingu iela 52, Jūrmala, LV-2010",316134.437,494351.38,56.988723,23.907043
106957528,108,EKS,Y,252.0,100326671,107,62A,0062A,LV-2008,100035056.0,2022.09.15,2023.03.07,,Y,N,"Rubeņu iela 62A, Jūrmala, LV-2008",311465.469,480622.009,56.946408,23.681467
106957616,108,EKS,Y,252.0,100327593,107,11A,0011A,LV-2012,100033952.0,2022.09.15,2022.09.20,,Y,Y,"Vilhelma Purvīša iela 11A, Jūrmala, LV-2012",310901.074,468406.532,56.940665,23.480748
106957624,108,EKS,Y,252.0,100323473,107,30B,0030B,LV-2008,100035056.0,2022.09.15,2022.09.21,,Y,Y,"Cīruļu iela 30B, Jūrmala, LV-2008",311708.173,479920.484,56.948558,23.669916
106962706,108,EKS,Y,252.0,100327095,107,10,0010,LV-2011,100037734.0,2022.10.25,2022.11.01,,Y,Y,"Staburaga iela 10, Jūrmala, LV-2011",312406.789,477572.842,56.954726,23.631262
106962796,108,EKS,Y,252.0,100322978,107,12,0012,LV-2011,100037734.0,2022.10.25,2022.11.01,,Y,Y,"Atbalss iela 12, Jūrmala, LV-2011",312064.752,478372.319,56.951692,23.644436
106962810,108,EKS,Y,252.0,100322785,107,4,0004,LV-2008,100035056.0,2022.10.25,2022.11.01,,Y,Y,"Alfrēda Kalniņa iela 4, Jūrmala, LV-2008",310906.315,480872.993,56.941395,23.685634
106962843,108,EKS,Y,252.0,100323674,107,57A,0057A,LV-2015,100034794.0,2022.10.25,2022.11.01,,N,N,"Dubultu prospekts 57A, Jūrmala, LV-2015",313686.063,485123.632,56.966523,23.755332
106966473,108,EKS,Y,252.0,100324668,107,4A,0004A,LV-2012,100033952.0,2022.11.24,2022.12.01,,Y,Y,"Kameņu iela 4A, Jūrmala, LV-2012",311233.687,468109.304,56.943633,23.475821
106966658,108,EKS,Y,252.0,100327101,107,3B,0003B,LV-2008,100035056.0,2022.11.24,2022.12.02,,Y,Y,"Stacijas iela 3B, Jūrmala, LV-2008",313057.749,481104.027,56.960732,23.689271
106968540,108,EKS,Y,252.0,100323473,107,18A,0018A,LV-2008,100035056.0,2020.09.24,2022.12.21,,Y,N,"Cīruļu iela 18A, Jūrmala, LV-2008",311708.518,480450.447,56.948584,23.678628
106968557,108,EKS,Y,252.0,100323473,107,18B,0018B,LV-2008,100035056.0,2020.09.24,2022.12.21,,Y,N,"Cīruļu iela 18B, Jūrmala, LV-2008",311659.19,480455.786,56.948141,23.678719
106968565,108,EKS,Y,252.0,100323473,107,16B,0016B,LV-2008,100035056.0,2020.09.24,2022.12.21,,Y,N,"Cīruļu iela 16B, Jūrmala, LV-2008",311676.352,480516.937,56.948298,23.679723
106968983,108,EKS,Y,252.0,100328128,107,2 k-1,0002 k-0001,LV-2008,100035056.0,2022.12.22,2022.12.27,,N,N,"Ziedu iela 2 k-1, Jūrmala, LV-2008",313250.033,480757.472,56.962445,23.683558
106968991,108,EKS,Y,252.0,100324715,107,97 k-1,0097 k-0001,LV-2008,100035056.0,2022.12.23,2022.12.27,,N,N,"Kāpu iela 97 k-1, Jūrmala, LV-2008",313185.616,481123.877,56.961881,23.689588
106969173,108,EKS,Y,252.0,100323955,107,15A,0015A,LV-2008,100035056.0,2022.12.20,2022.12.29,,Y,Y,"Ezeru iela 15A, Jūrmala, LV-2008",312007.521,483714.732,56.951397,23.732269
106969374,108,EKS,Y,252.0,100323834,107,10A,0010A,LV-2011,100037734.0,2022.12.20,2022.12.29,,Y,Y,"Eduarda Veidenbauma iela 10A, Jūrmala, LV-2011",311846.333,478885.984,56.949753,23.652899
106969382,108,EKS,Y,252.0,100323850,107,16,0016,LV-2011,100037734.0,2022.12.20,2022.12.29,,Y,Y,"Eglaines iela 16, Jūrmala, LV-2011",311866.075,478897.194,56.949931,23.653081
106969807,108,EKS,Y,252.0,100324715,107,14/16 k-2,0014/0016 k-0002,LV-2008,100035056.0,2023.01.04,2023.02.13,,N,N,"Kāpu iela 14/16 k-2, Jūrmala, LV-2008",313342.877,482880.205,56.963362,23.718459
106969815,108,EKS,Y,252.0,100324715,107,14/16 k-3,0014/0016 k-0003,LV-2008,100035056.0,2023.01.04,2023.02.13,,N,N,"Kāpu iela 14/16 k-3, Jūrmala, LV-2008",313322.378,482881.762,56.963178,23.718486
106970922,108,EKS,Y,252.0,100425201,107,32,0032,LV-2010,100031112.0,2023.01.11,2023.01.16,,N,N,"Vārnukroga ceļš 32, Jūrmala, LV-2010",315580.991,496485.437,56.983772,23.94217
106970947,108,EKS,Y,252.0,100425201,107,30,0030,LV-2010,100031112.0,2023.01.11,2023.01.16,,N,N,"Vārnukroga ceļš 30, Jūrmala, LV-2010",315582.325,496536.474,56.983784,23.94301
106970963,108,EKS,Y,252.0,100327913,107,33 k-1,0033 k-0001,LV-2010,100031112.0,2023.01.16,2023.01.17,,N,N,"Vienības prospekts 33 k-1, Jūrmala, LV-2010",314893.188,491567.562,56.97753,23.861273
106971161,108,EKS,Y,252.0,100327921,107,42 k-1,0042 k-0001,LV-2010,100031112.0,2023.01.16,2023.01.18,,N,N,"Viestura iela 42 k-1, Jūrmala, LV-2010",314995.902,491886.483,56.978458,23.866517
106973204,108,EKS,Y,252.0,100327560,107,16A,0016A,LV-2010,100031112.0,2023.01.26,2023.01.31,,N,N,"Upmalas iela 16A, Jūrmala, LV-2010",314719.909,493596.794,56.976006,23.894662
106973212,108,EKS,Y,252.0,100326606,107,23A,0023A,LV-2011,100037734.0,2023.01.26,2023.01.31,,N,N,"Rītupes iela 23A, Jūrmala, LV-2011",310210.102,480395.211,56.935121,23.677836
106973220,108,EKS,Y,252.0,100324137,107,2,0002,LV-2011,100037734.0,2023.01.26,2023.01.31,,Y,Y,"Grīvas iela 2, Jūrmala, LV-2011",310208.249,480338.871,56.935102,23.67691
106973655,108,EKS,Y,252.0,100326727,107,17A,0017A,LV-2008,100035056.0,2023.01.26,2023.02.02,,Y,Y,"Rūsiņa iela 17A, Jūrmala, LV-2008",312715.029,480521.571,56.957629,23.679719
106973671,108,EKS,Y,252.0,100325067,107,22A,0022A,LV-2010,100031112.0,2023.01.26,2023.02.02,,Y,Y,"Lašu iela 22A, Jūrmala, LV-2010",317265.935,495544.711,56.998901,23.926662
106973688,108,EKS,Y,252.0,100325067,107,24A,0024A,LV-2010,100031112.0,2023.01.26,2023.02.02,,Y,Y,"Lašu iela 24A, Jūrmala, LV-2010",317349.663,495547.306,56.999653,23.926703
106973696,108,EKS,Y,252.0,100325067,107,24B,0024B,LV-2010,100031112.0,2023.01.26,2023.02.02,,Y,Y,"Lašu iela 24B, Jūrmala, LV-2010",317329.997,495586.613,56.999477,23.92735
106973702,108,EKS,Y,252.0,100325067,107,26A,0026A,LV-2010,100031112.0,2023.01.26,2023.02.02,,Y,Y,"Lašu iela 26A, Jūrmala, LV-2010",317409.576,495563.303,57.000191,23.926965
106973727,108,EKS,Y,252.0,100325067,107,26B,0026B,LV-2010,100031112.0,2023.01.26,2023.02.02,,Y,Y,"Lašu iela 26B, Jūrmala, LV-2010",317388.995,495607.18,57.000007,23.927688
106973735,108,EKS,Y,252.0,100325067,107,28A,0028A,LV-2010,100031112.0,2023.01.26,2023.02.02,,Y,Y,"Lašu iela 28A, Jūrmala, LV-2010",317467.202,495599.868,57.000709,23.927566
106973751,108,EKS,Y,252.0,100325067,107,28B,0028B,LV-2010,100031112.0,2023.01.26,2023.02.02,,Y,Y,"Lašu iela 28B, Jūrmala, LV-2010",317447.079,495640.545,57.000529,23.928236
106976845,108,EKS,Y,252.0,100326622,107,3 k-5,0003 k-0005,LV-2008,100035056.0,2023.02.20,2023.02.22,,N,N,"Rojas iela 3 k-5, Jūrmala, LV-2008",313143.73,483698.257,56.961603,23.731925
106978205,108,EKS,Y,252.0,100326671,107,62B,0062B,LV-2008,100035056.0,2023.02.28,2023.03.07,,Y,Y,"Rubeņu iela 62B, Jūrmala, LV-2008",311463.926,480581.415,56.946392,23.680799
106978246,108,EKS,Y,252.0,100323047,107,33A,0033A,LV-2008,100035056.0,2023.02.28,2023.03.07,,Y,Y,"Aveņu iela 33A, Jūrmala, LV-2008",311426.426,481283.567,56.946084,23.692344
106978254,108,EKS,Y,252.0,100326671,107,40A,0040A,LV-2008,100035056.0,2023.02.28,2023.03.07,,Y,Y,"Rubeņu iela 40A, Jūrmala, LV-2008",311496.288,481255.068,56.946711,23.69187
106978262,108,EKS,Y,252.0,100326671,107,40,0040,LV-2008,100035056.0,2023.02.28,2023.03.07,,Y,Y,"Rubeņu iela 40, Jūrmala, LV-2008",311497.429,481287.556,56.946722,23.692404
106978270,108,EKS,Y,252.0,100323473,107,73A,0073A,LV-2008,100035056.0,2023.02.28,2023.03.07,,Y,Y,"Cīruļu iela 73A, Jūrmala, LV-2008",311829.268,479640.739,56.949634,23.665308
106978350,108,EKS,Y,252.0,100326688,107,3,0003,LV-2012,100033952.0,2023.02.28,2023.03.08,,N,N,"Rucavas iela 3, Jūrmala, LV-2012",311014.452,469389.05,56.94175,23.496882
106982406,108,EKS,Y,252.0,100322496,107,1,0001,LV-2010,100031112.0,2023.03.30,2023.04.05,,Y,N,"30. līnija 1, Jūrmala, LV-2010",316578.792,493725.618,56.992707,23.896735
106982840,108,EKS,Y,252.0,100451485,107,2,0002,LV-2011,100037734.0,2023.02.28,2023.04.12,,Y,N,"Melnezera iela 2, Jūrmala, LV-2011",309686.905,472220.54,56.930003,23.543564
106982857,108,EKS,Y,252.0,100327833,107,4,0004,LV-2011,100037734.0,2023.02.28,2023.04.12,,Y,N,"Vecais ceļš 4, Jūrmala, LV-2011",309747.276,472296.682,56.930549,23.544808
